ISPC,DEC,name,operator,city,device,country,country_ch
2-089-6,4814,Lahti (MGLAH01),DNA Oy,Lahti,,Finland,芬兰
2-089-7,4815,Hyvink?? (KOE10 Surpass),TeliaSonera Finland Oyj,,,Finland,芬兰
2-090-0,4816,Mariehamn (Mariehamn),?lands Telekommunikation Ab,Mariehamn,,Finland,芬兰
2-090-1,4817,Jomala (Jomala),?lands Telekommunikation Ab,,,Finland,芬兰
2-090-2,4818,Vantaa (MGVAN02),DNA Oy,Vantaa,,Finland,芬兰
2-090-4,4820,Helsinki (FI1),Elisa Oyj,Helsinki,,Finland,芬兰
2-090-5,4821,Raisio (FI2),Elisa Oyj,,,Finland,芬兰
2-090-6,4822,Espoo (FTFIES1),NextGen Mobile Ltd,Espoo,,Finland,芬兰
2-090-7,4823,Helsinki (SMS02HKP),TeliaSonera Finland Oyj,Helsinki,,Finland,芬兰
2-091-0,4824,Tampere (SMS03TRE),TeliaSonera Finland Oyj,Tampere,,Finland,芬兰
2-091-1,4825,Helsinki/Jorvas (FITEST),Elisa Oyj,Helsinki,,Finland,芬兰
2-091-2,4826,Vantaa (MY1),DNA Oy,Vantaa,,Finland,芬兰
2-091-3,4827,Vantaa (MY2),DNA Oy,Vantaa,,Finland,芬兰
2-091-5,4829,Espoo (UKKOhki1),Ukko Mobile Oy,Espoo,,Finland,芬兰
2-091-6,4830,Espoo (UKKOhki2),Ukko Mobile Oy,Espoo,,Finland,芬兰
2-254-0,6128,Helsinki (HKISTP4),TeliaSonera Finland Oyj,Helsinki,ISTP,Finland,芬兰
2-254-1,6129,Helsinki (SMS01HKI),TeliaSonera Finland Oyj,Helsinki,,Finland,芬兰
2-254-2,6130,Helsinki (Globetel1),Globetel Oy,Helsinki,,Finland,芬兰
2-254-5,6133,Tampere (TRESTP5),TeliaSonera Finland Oyj,Tampere,STP,Finland,芬兰
2-254-7,6135,MSCSHE6,DNA Oy,,MSC,Finland,芬兰
2-255-2,6138,Helsinki MGW (FI1_MGW),Elisa Oyj,Helsinki,MGW,Finland,芬兰
2-255-3,6139,MGLAH05,DNA Oy,,,Finland,芬兰
2-255-4,6140,Helsinki (BHEL252),Orange Business Finland Oy,Helsinki,,Finland,芬兰
2-255-5,6141,MGHEL06,DNA Oy,,,Finland,芬兰
2-255-6,6142,Helsinki (TELE5),Tele 5 Worldwide Oy,Helsinki,,Finland,芬兰
2-255-7,6143,Lahti (MSCSLA1),DNA Oy,Lahti,MSC,Finland,芬兰
2-016-0,4224,ITN France 1,ITN France,,,France,法国
2-016-1,4225,SFR - Paris 3,SFR,Paris,,France,法国
2-016-2,4226,Orange -Paris Pastourelle - NP Hub,Orange,Paris,,France,法国
2-016-3,4227,Orange - Paris Pastourelle - CTI Pastourelle,Orange,Paris,,France,法国
2-016-4,4228,Free Mobile - POP Paris Courbevoie 1,Free Mobile,Paris,,France,法国
2-016-5,4229,SFR- Vélizy 3,SFR,,,France,法国
2-016-6,4230,Free Mobile - POP Paris Courbevoie 2,Free Mo bile,Paris,,France,法国
2-016-7,4231,Orange - Paris Archives - PTS No1,Orange,Paris,,France,法国
2-017-0,4232,SFR - Vélizy 4,SFR,,,France,法国
2-017-1,4233,Vérizon France – Saint Denis,Vérizon France,,,France,法国
2-017-3,4235,Wavecrest - Boulogne 1,Wavecrest Communications France,,,France,法国
2-017-4,4236,SFR - XA20 - Nanterre,SFR,,,France,法国
2-017-5,4237,SFR - XA22 - Lyon,SFR,Lyon,,France,法国
2-017-6,4238,SFR - Vélizy 2,SFR,,,France,法国
2-017-7,4239,SFR- Lyon 4,SFR,Lyon,,France,法国
2-018-0,4240,Orange - Paris Archives - Cisco ITP 1,Orange,Paris,,France,法国
2-018-1,4241,Bouygues Telecom 3,Bouygues Telecom,,,France,法国
2-018-2,4242,Bouygues Telecom 4,Bouygues Telecom,,,France,法国
2-018-3,4243,Completel - Mundolsheim,Completel,,,France,法国
2-018-4,4244,Orange - Paris Archives - Cisco  ITP 2,Orange,Paris,,France,法国
2-018-5,4245,SFR - XB95 - Puteaux,SFR,,,France,法国
2-018-7,4247,Orange - Reims - PTS No 2,Orange,,,France,法国
2-019-0,4248,Free - XD54,Free Telecom,,,France,法国
2-019-1,4249,Orange - Paris Pastourelle - NGN PT 5,Orange,Paris,NGN,France,法国
2-019-2,4250,Free - XD55,Free Telecom,,,France,法国
2-019-3,4251,Orange - Reims - NGN RS4,Orange,,NGN,France,法国
2-019-4,4252,Colt - XB03,Colt Telecommunications France,,,France,法国
2-019-5,4253,SFR - XD73 - Vénissieux,SFR,,,France,法国
2-019-6,4254,Colt - XB04,Colt Telecommunications France,,,France,法国
2-019-7,4255,SFR - XB96 - Puteaux,SFR,,,France,法国
2-020-0,4256,Free Mobile - POP Paris Courbevoie 3,Free Mobile,Paris,,France,法国
2-020-1,4257,SFR - Nanterre,SFR,,,France,法国
2-020-2,4258,Cable & Wireless 1,Cable & Wireless,,,France,法国
2-020-3,4259,Viatel 1,Viatel Operations SA,,,France,法国
2-020-4,4260,Free Mobile - POP Marseille,Free Mobile,Marseille,,France,法国
2-020-5,4261,Orange - Paris Pastourelle - OTPTS,Orange,Paris,,France,法国
2-020-6,4262,Orange - Reims - International Gateway Point No 1,Orange,,international gateway,France,法国
2-020-7,4263,Orange - Paris Archives - International Gateway Point No 2,Orange,Paris,international gateway,France,法国
2-021-0,4264,SFR Lyon,Société Fran?aise du Radiotéléphone,Lyon,,France,法国
2-021-1,4265,"SFR Int 1, interconnexion international",Société Fran?aise du Radiotéléphone,,,France,法国
2-021-2,4266,SFR idf,Société Fran?aise du Radiotéléphone,,,France,法国
2-021-3,4267,"SFR Dijon 1, PTS/SSCS de Dijon",Société Fran?aise du Radiotéléphone,Dijon,,France,法国
2-021-4,4268,Jet comm telecom – Paris 1,Jet comm telecom,Paris,,France,法国
2-021-5,4269,Jet comm telecom – Paris 2,Jet comm telecom,Paris,,France,法国
2-021-6,4270,"BYT 1, BYT Plateforme roaming",Bouygues Telecom,,,France,法国
2-021-7,4271,SFR - XC74 - Courbevoie,SFR,,,France,法国
2-022-0,4272,Orange - Paris Archives - GLR1,Orange,Paris,,France,法国
2-022-1,4273,"Colt Int 1, interconnexion international",Colt Telecommunications,,,France,法国
2-022-2,4274,Equant France-Paris Neo POP,Equant,Paris,,France,法国
2-022-3,4275,SFR - XA30,SFR,,,France,法国
2-022-4,4276,SFR - XA47,SFR,,,France,法国
2-022-5,4277,SFR - XD00 - Paris,SFR,Paris,,France,法国
2-022-6,4278,SFR - XD19 - Palaiseau,SFR,,,France,法国
2-022-7,4279,SFR - XA67 - Bordeaux,SFR,,,France,法国
2-023-0,4280,Budget Telecom – Paris 2,Budget Telecom,Paris,,France,法国
2-023-1,4281,Colt - Malakoff,Colt Telecommunications France,,,France,法国
2-023-2,4282,Graphnet 1,Graphnet,,,France,法国
2-023-3,4283,SFR - XA21 - Palaiseau,SFR,,,France,法国
2-023-4,4284,Viatel 2,Viatel Operations SA,,,France,法国
2-023-5,4285,Telecom Italia - POP Nice,Telecom Italia,Nice,,France,法国
2-023-6,4286,PSN 1,Phone Systems & Networks,,,France,法国
2-023-7,4287,Telecom Italia - POP Lille 1,Telecom Italia,Lille,,France,法国
2-149-0,5288,MCI Worldcom - Paris,MCI Worldcom,Paris,,France,法国
2-149-1,5289,Completel – Paris 1,Completel,Paris,,France,法国
2-149-2,5290,Intercall - Courbevoie,Intercall,,,France,法国
2-149-3,5291,Telia France 1,Telia France,,,France,法国
2-149-4,5292,Cable & Wireless 2,Cable & Wireless,,,France,法国
2-149-5,5293,Cable & Wireless 3,Cable & Wireless,,,France,法国
2-149-6,5294,Cable & Wireless 4,Cable & Wireless,,,France,法国
2-149-7,5295,Numéric?ble - Champs sur Marne,Numéric?ble,,,France,法国
2-150-0,5296,Orange - Paris Archives - GLR2,Orange,Paris,,France,法国
2-150-1,5297,Completel 1,Completel,,,France,法国
2-150-3,5299,SAP France - Courbevoie 1,SAP France,,,France,法国
2-150-4,5300,SAP France - Courbevoie 2,SAP France,,,France,法国
2-150-5,5301,Orange - Paris Archives - Cisco ITP 3,Orange,Paris,,France,法国
2-150-6,5302,Orange - Corbeil IGP 4,Orange,,,France,法国
2-150-7,5303,Prosodie 1,Prosodie,,,France,法国
2-151-1,5305,Telecom Italia - POP Bordeaux 1,Telecom Italia,,,France,法国
2-151-2,5306,Bouygues Telecom 2,Bouygues Telecom,,,France,法国
2-151-3,5307,Symacom - Paris 2,Symacom,Paris,,France,法国
2-151-4,5308,Equant 1,Equant Telecommunications SA,,,France,法国
2-151-5,5309,SFR - XC97,SFR,,,France,法国
2-151-6,5310,Global Crossing 1,GC Pan European Crossing France,,,France,法国
2-151-7,5311,Multicoms 1,Multicoms,,,France,法国
2-201-0,5704,Telecom Italia - POP Nantes 1,Telecom Italia,Nantes,,France,法国
2-201-1,5705,SFR - XA08 - Aubervilliers,SFR,,,France,法国
2-201-2,5706,Colt 2,Colt Telecommunications,,,France,法国
2-201-3,5707,Colt 3,Colt Telecommunications,,,France,法国
2-201-5,5709,SFR - XC64 - Vélizy,SFR,,,France,法国
2-201-6,5710,Dauphin Telecom 2,Dauphin Telecom,,,France,法国
2-201-7,5711,Orange - Bagnolet - NGN BG6,Orange,,NGN,France,法国
2-202-0,5712,Telecom Italia - POP Strasbourg 1,Telecom Italia,,,France,法国
2-202-1,5713,SFR - XB89 - Puteaux,SFR,,,France,法国
2-202-2,5714,Completel 2,Completel,,,France,法国
2-202-3,5715,Orange - Paris Archives - International Gateway Point No4,Orange,Paris,international gateway,France,法国
2-202-4,5716,Orange - Reims - International Gateway Point No 3,Orange,,international gateway,France,法国
2-202-5,5717,Orange - Paris Pastourelle - Call Server VOIP YK02,Orange,Paris,,France,法国
2-202-6,5718,Midi Telecom - Nanterre,Midi Telecom,,,France,法国
2-202-7,5719,PTSI Paris,KDD France,Paris,,France,法国
2-203-0,5720,Orange - Lyon- Call Server VOIP YK03,Orange,Lyon,,France,法国
2-203-1,5721,Telehouse Paris,Central Telecom,Paris,,France,法国
2-203-2,5722,Longphone - Paris 2,Longphone,Paris,,France,法国
2-203-3,5723,XC27,Free Telecom,,,France,法国
2-203-4,5724,XD13,Free Telecom,,,France,法国
2-203-5,5725,Outremer Telecom - Paris,Outremer Telecom,Paris,,France,法国
2-203-6,5726,LLEIDA - Vitry sur  Seine,LLEIDA,,,France,法国
2-203-7,5727,SFR - Mitry-03,SFR,,,France,法国
2-221-0,5864,Orange - Paris Pastourelle - Call Server VOIP YK01,Orange,Paris,,France,法国
2-221-1,5865,Orange - Reims - Call Server VOIP YK00,Orange,,,France,法国
2-221-2,5866,Budget Telecom - Paris,Budget Telecom,Paris,,France,法国
2-221-3,5867,SFR -Mitry-04,SFR,,,France,法国
2-221-4,5868,SFR -Corbas-01,SFR,,,France,法国
2-221-6,5870,Transatel - Paris 2,Transatel,Paris,,France,法国
2-221-7,5871,Orange - Paris Roaming Hub,Orange,Paris,,France,法国
3-232-0,8000,OMEA TELECOM - Aubervilliers,Omea telecom,,,France,法国
3-232-1,8001,OMEA TELECOM - Courbevoie,Omea telecom,,,France,法国
3-232-2,8002,NRJ Mobile - Aubervilliers 1,NRJ Mobile,,,France,法国
3-232-3,8003,NRJ Mobile  - Aubervilliers 2,NRJ Mobile,,,France,法国
3-232-4,8004,M Target – St Denis 1,M Target,,,France,法国
3-232-5,8005,M Target – St Denis 2,M Target,,,France,法国
3-232-7,8007,Orange – CTI France Paris – YJ03,Orange,Paris,,France,法国
4-228-0,10016,Free – XC27 – Courbevoie 2,Free,,,France,法国
4-228-1,10017,Free – XD13 – Paris 2,Free,Paris,,France,法国
4-228-2,10018,Completel – Champs sur Marne 1,Completel,,,France,法国
4-228-3,10019,Completel – Champs sur Marne 2,Completel,,,France,法国
4-228-4,10020,Bouygues Telecom - MG008 - Nanterre,Bouygues Telecom,,,France,法国
4-228-5,10021,Bouygues Telecom - MG011 - Crosne,Bouygues Telecom,,,France,法国
4-228-6,10022,Bouygues Telecom - MGNR3 -Nanterre,Bouygues Telecom,,,France,法国
6-233-2,14154,Completel - Villeurbanne,Completel,,,France,法国
6-233-3,14155,Completel - Toulouse,Completel,Toulouse,,France,法国
6-233-4,14156,Wanatel - Paris,Wanatel,Paris,,France,法国
6-233-5,14157,Mobiqui Things - Vitry 1,Mobiqui Things,,,France,法国
6-233-7,14159,Mobiqui Things - Vitry 2,Mobiqui Things,,,France,法国
7-238-0,16240,Transatel-Paris,Transatel,Paris,,France,法国
7-238-1,16241,SFR - Paris 2,SFR,Paris,,France,法国
7-238-2,16242,Symacom - Paris 1,Symacom,Paris,,France,法国
7-238-3,16243,PTS03 – Nanterre,Bouygues Telecom,,,France,法国
7-238-4,16244,PTS04 – Bobigny,Bouygues Telecom,,,France,法国
7-238-5,16245,MT008 – Bobigny,Bouygues Telecom,,,France,法国
7-238-6,16246,MG001 – Crosne,Bouygues Telecom,,,France,法国
7-238-7,16247,MG002 – Bobigny,Bouygues Telecom,,,France,法国
6-094-0,13040,SRR - Réunion - Le Port,SRR,,,French Departments and Territories in the Indian Ocean,印度洋法属海外省和领地
6-094-1,13041,SRR - Mayotte,SRR,,,French Departments and Territories in the Indian Ocean,印度洋法属海外省和领地
6-094-2,13042,Telco OI – Sainte Clotilde 1,Telco OI,,,French Departments and Territories in the Indian Ocean,印度洋法属海外省和领地
6-094-3,13043,Telco OI – Sainte Clotilde 2,Telco OI,,,French Departments and Territories in the Indian Ocean,印度洋法属海外省和领地
6-094-4,13044,Telco OI – Mamoudzou 1,Telco OI,,,French Departments and Territories in the Indian Ocean,印度洋法属海外省和领地
6-094-5,13045,Telco OI – Mamoudzou 2,Telco OI,,,French Departments and Territories in the Indian Ocean,印度洋法属海外省和领地
7-084-1,15009,Dauphin Télécom - Guyane,Dauphin Télécom,,,French Guiana,法属圭亚那
5-094-0,10992,Commutateur Papeete,O.P.T.,,,French Polynesia,法属波利尼西亚
5-094-1,10993,Commutateur FAAA,O.P.T.,,,French Polynesia,法属波利尼西亚
5-094-2,10994,"Centre de commutation, Papeete",Tikiphone,,,French Polynesia,法属波利尼西亚
5-094-3,10995,Papeete,Mara Telecom,,,French Polynesia,法属波利尼西亚
5-094-4,10996,MSC HW RDO,Pacific Mobile Telecom,,MSC,French Polynesia,法属波利尼西亚
5-094-5,10997,MSC ALU RDO,Pacific Mobile Telecom,,MSC,French Polynesia,法属波利尼西亚
5-094-6,10998,MSC NGN HDP,Tikiphone,,MSC,French Polynesia,法属波利尼西亚
5-094-7,10999,MSC NGN FU,Tikiphone,,MSC,French Polynesia,法属波利尼西亚
6-056-0,12736,Système de gestion des réseaux,-,,,Gabon,加蓬
6-056-1,12737,CTI Libreville,Gabon Telecom,,,Gabon,加蓬
6-056-2,12738,CUI Franceville,Gabon Telecom,,,Gabon,加蓬
6-056-3,12739,Réseau intelligent,Gabon Telecom,,,Gabon,加蓬
6-056-4,12740,Libertis 1,Libertis,,,Gabon,加蓬
6-056-5,12741,Alantique Telecom (Telecel) 1,Atlantique Telecom,,,Gabon,加蓬
6-056-6,12742,Celtel Gabon 1,Celtel Gabon,,,Gabon,加蓬
6-056-7,12743,Libertis 2,Libertis,,,Gabon,加蓬
6-057-0,12744,,Système ARTEL,,,Gabon,加蓬
6-057-1,12745,SCP,USAN Gabon,,SCP,Gabon,加蓬
6-057-2,12746,SCP-2,USAN Gabon,,SCP,Gabon,加蓬
6-057-3,12747,,Système ARTEL,,,Gabon,加蓬
6-057-4,12748,,Système ARTEL,,,Gabon,加蓬
6-057-5,12749,SPC-2,Atlantique Telecom 2,,,Gabon,加蓬
6-057-6,12750,,Système ARTEL,,,Gabon,加蓬
6-057-7,12751,,Système ARTEL,,,Gabon,加蓬
6-014-0,12400,,GAMTEL,,,Gambia,冈比亚
6-014-1,12401,,GAMTEL,,,Gambia,冈比亚
6-014-2,12402,,GAMCEL,,,Gambia,冈比亚
6-014-3,12403,,GAMCEL,,,Gambia,冈比亚
6-014-4,12404,,AFRICELL,,,Gambia,冈比亚
6-014-5,12405,,COMIUM,,,Gambia,冈比亚
6-014-6,12406,,QCELL,,,Gambia,冈比亚
6-014-7,12407,,GAMCEL,,,Gambia,冈比亚
2-208-0,5760,"Tbilisi, International Exchange",Magticom Ltd,,,Georgia,格鲁吉亚
2-208-1,5761,"Tbilisi, International Exchange",System Net Ltd,,,Georgia,格鲁吉亚
2-208-2,5762,"Tbilisi, Mobile Switching Centre",MagtiCom Ltd,,,Georgia,格鲁吉亚
2-208-3,5763,"Tbilisi, Mobile Switching Centre",Geocell Ltd,,,Georgia,格鲁吉亚
2-208-4,5764,"Tbilisi, Mobile Switching Centre",Geocell Ltd,,,Georgia,格鲁吉亚
2-208-5,5765,"Tbilisi, International Exchange",My phone Ltd,,,Georgia,格鲁吉亚
2-213-1,5801,"Tbilisi, International Exchange",Caucasus Online Ltd,,,Georgia,格鲁吉亚
2-213-2,5802,"Rustavi, PSTN Switch",Central Georgian Communications Co. Ltd.,,,Georgia,格鲁吉亚
2-213-3,5803,"Tbilisi, International Exchange",Silknet JSC,,,Georgia,格鲁吉亚
2-213-5,5805,"Tbilisi, International Exchange",Global 1 JSC,,,Georgia,格鲁吉亚
2-213-6,5806,"Tbilisi, International Exchange",Caucasus Online Ltd,,,Georgia,格鲁吉亚
2-213-7,5807,"Tbilisi, PSTN Switch",Caucasus Digital Ntework Ltd,,,Georgia,格鲁吉亚
3-246-0,8112,"Tbilisi, Mobile Switching Centre",Jodo telecommunications LTD,,,Georgia,格鲁吉亚
3-246-1,8113,"Tbilisi, International Exchange",GoodWillComm Ltd,,,Georgia,格鲁吉亚
3-246-2,8114,"Tbilisi, International Exchange",Service Net Ltd,,,Georgia,格鲁吉亚
3-246-3,8115,"Tbilisi, International Exchange",Black Sea Telecom Ltd,,,Georgia,格鲁吉亚
3-246-4,8116,"Tbilisi, Mobile Switching Centre",Mobitel Ltd,,,Georgia,格鲁吉亚
3-246-5,8117,"Tbilisi, International Exchange",Warid Telecom Georgia Ltd,,,Georgia,格鲁吉亚
3-246-6,8118,"Tbilisi, International Exchange",Silknet JSC,,,Georgia,格鲁吉亚
3-246-7,8119,"Tbilisi, International Exchange",Alex Development Georgia Ltd,,,Georgia,格鲁吉亚
5-233-0,12104,"Tbilisi, Mobile Switching Centre",Gmobile LTD,,,Georgia,格鲁吉亚
5-233-1,12105,"Tbilisi, Mobile Switching Centre",Silknet JSC,,,Georgia,格鲁吉亚
5-233-2,12106,"Tbilisi, Mobile Switching Centre",Geocell Ltd,,,Georgia,格鲁吉亚
5-233-3,12107,"Tbilisi, Mobile Switching Centre",Mobitel Ltd,,,Georgia,格鲁吉亚
5-233-4,12108,"Tbilisi, PSTN Switch",Akhali Kselebi Ltd,,,Georgia,格鲁吉亚
5-233-5,12109,"Tbilisi, PSTN Switch",Akhteli Ltd,,,Georgia,格鲁吉亚
5-233-6,12110,"Tbilisi, International Exchange",System Net Ltd,,,Georgia,格鲁吉亚
5-233-7,12111,"Tbilisi, Mobile Switching Centre",Magticom Ltd,,,Georgia,格鲁吉亚
2-033-0,4360,Essen,Versatel Süd GmbH,,,Germany,德国
2-033-1,4361,Berlin,Versatel Süd GmbH,Berlin,,Germany,德国
2-033-2,4362,Frankfurt,Vodafone GmbH,Frankfurt,,Germany,德国
2-033-3,4363,Düsseldorf,Vodafone GmbH,,,Germany,德国
2-033-4,4364,Hamburg,NEXT-ID GmbH,Hamburg,,Germany,德国
2-033-5,4365,Haar,Versatel Germany GmbH,,,Germany,德国
2-033-6,4366,Stuttgart,Versatel Süd GmbH,Stuttgart,,Germany,德国
2-033-7,4367,Frankfurt,KPN International INS,Frankfurt,,Germany,德国
2-034-0,4368,Frankfurt,TeleConnect CZ s.r.o.,Frankfurt,,Germany,德国
2-034-1,4369,Frankfurt,Vectone (Ireland) Ltd.,Frankfurt,,Germany,德国
2-034-2,4370,München,TYNTEC GmbH,,,Germany,德国
2-034-3,4371,Eschborn,Vodafone GmbH,,,Germany,德国
2-034-4,4372,Frankfurt,SOTIS CO LLC,Frankfurt,,Germany,德国
2-034-5,4373,Eschborn,Orange Business Germany GmbH,,,Germany,德国
2-034-6,4374,Stuttgart,Kabel Baden-Würtemberg GmbH & Co. KG,Stuttgart,,Germany,德国
2-034-7,4375,Frankfurt,ProTel International LLC,Frankfurt,,Germany,德国
2-035-0,4376,Frankfurt,Cronford Trading Ltd,Frankfurt,,Germany,德国
2-035-1,4377,Hamburg,Carrier 1 AG,Hamburg,,Germany,德国
2-035-2,4378,Berlin,Carrier 1 AG,Berlin,,Germany,德国
2-035-3,4379,Frankfurt,Cube Communication GmbH,Frankfurt,,Germany,德国
2-035-6,4382,Frankfurt,Telefónica Germany GmbH & Co. OHG,Frankfurt,,Germany,德国
2-035-7,4383,Hamburg,Telefónica Germany GmbH & Co. OHG,Hamburg,,Germany,德国
2-036-0,4384,Ratingen,Vodafone GmbH,,,Germany,德国
2-036-1,4385,Sulzbach,Vodafone GmbH,,,Germany,德国
2-036-2,4386,Frankfurt,S.C CreditCall S.R.L.,Frankfurt,,Germany,德国
2-036-3,4387,Stuttgart,Versatel Süd GmbH,Stuttgart,,Germany,德国
2-036-4,4388,Frankfurt,Capital City Ltd,Frankfurt,,Germany,德国
2-036-5,4389,Frankfurt,Smilous GmbH,Frankfurt,,Germany,德国
2-036-6,4390,Düsseldorf,European Telecommunication Holding AG,,,Germany,德国
2-036-7,4391,Frankfurt,Datix Group Inc.,Frankfurt,,Germany,德国
2-037-0,4392,Frankfurt,Unifi Communications Ltd,Frankfurt,,Germany,德国
2-037-1,4393,OVH DE Internat 1,OVH GmbH,,,Germany,德国
2-037-2,4394,Frankfurt,Colt Telecom GmbH,Frankfurt,,Germany,德国
2-037-3,4395,Frankfurt,Avelacom HK Ltd,Frankfurt,,Germany,德国
2-037-4,4396,Frankfurt,Angel Telecom AG,Frankfurt,,Germany,德国
2-037-5,4397,Leer,EWE TEL GmbH,,,Germany,德国
2-037-6,4398,Frankfurt,Valpasera Ltd.,Frankfurt,,Germany,德国
2-037-7,4399,Frankfurt,Wavecrest Communications Deutschland GmbH,Frankfurt,,Germany,德国
2-038-0,4400,Frankfurt,MTX Connect Limited,Frankfurt,,Germany,德国
2-038-1,4401,Frankfurt,Cronosell Telecom Ltd.,Frankfurt,,Germany,德国
2-038-2,4402,Frankfurt,Verizon Deutschland GmbH,Frankfurt,,Germany,德国
2-038-3,4403,Frankfurt,Verizon Deutschland GmbH,Frankfurt,,Germany,德国
2-038-4,4404,Düsseldorf,Ventelo GmbH,,,Germany,德国
2-038-5,4405,Frankfurt,Telefónica Germany GmbH & Co. OHG,Frankfurt,,Germany,德国
2-038-6,4406,Frankfurt,E-Plus Mobilfunk GmbH,Frankfurt,,Germany,德国
2-038-7,4407,Düsseldorf,E-Plus Mobilfunk GmbH,,,Germany,德国
2-039-0,4408,Frankfurt,E-Plus Mobilfunk GmbH,Frankfurt,,Germany,德国
2-039-1,4409,Düsseldorf,E-Plus Mobilfunk GmbH,,,Germany,德国
2-039-2,4410,Frankfurt,Express Teleservice Corp.,Frankfurt,,Germany,德国
2-039-3,4411,München,M'net Telekommunikations GmbH,,,Germany,德国
2-039-4,4412,Frankfurt,NAT.com Ltd,Frankfurt,,Germany,德国
2-039-5,4413,Frankfurt,TrueConnect Communications GmbH,Frankfurt,,Germany,德国
2-039-6,4414,Frankfurt,Colt Telecom GmbH,Frankfurt,,Germany,德国
2-039-7,4415,Frankfurt,hallo.tel Deutschland GmbH,Frankfurt,,Germany,德国
2-121-0,5064,Düsseldorf,Carrier 1 International GmbH,,,Germany,德国
2-121-1,5065,Frankfurt,Carrier 1 International GmbH,Frankfurt,,Germany,德国
2-121-2,5066,München,Verizon Deutschland GmbH,,,Germany,德国
2-121-3,5067,Frankfurt,Comistel s.r.o.,Frankfurt,,Germany,德国
2-121-4,5068,Frankfurt,DIDWW Ireland Limited,Frankfurt,,Germany,德国
2-121-5,5069,Eschborn,Vodafone GmbH,,,Germany,德国
2-121-6,5070,Düsseldorf,Vintage Wireless Networks,,,Germany,德国
2-121-7,5071,Frankfurt,iBasis,Frankfurt,,Germany,德国
2-122-0,5072,Bielefeld,Telekom Deutschland GmbH,Bielefeld,,Germany,德国
2-122-1,5073,Frankfurt,P.T.I. GmbH,Frankfurt,,Germany,德国
2-122-2,5074,Frankfurt,Mobilcom Cityline GmbH,Frankfurt,,Germany,德国
2-122-3,5075,Frankfurt,Capital City Service Ltd,Frankfurt,,Germany,德国
2-122-4,5076,Hamburg,Versatel West GmbH,Hamburg,,Germany,德国
2-122-5,5077,Hamburg,Versatel West GmbH,Hamburg,,Germany,德国
2-122-6,5078,Frankfurt,NEXT-ID GmbH,Frankfurt,,Germany,德国
2-122-7,5079,Frankfurt,Verscom LLC,Frankfurt,,Germany,德国
2-123-0,5080,Düsseldorf,mobilcom-debitel GmbH,,,Germany,德国
2-123-1,5081,Frankfurt,European Telecommunication Holding AG,Frankfurt,,Germany,德国
2-123-2,5082,Frankfurt,Rovex Management s.r.o,Frankfurt,,Germany,德国
2-123-3,5083,Frankfurt,interactive digital media GmbH,Frankfurt,,Germany,德国
2-123-4,5084,Frankfurt,AVS international s.r.o.,Frankfurt,,Germany,德国
2-123-5,5085,Düsseldorf,Ventelo GmbH,,,Germany,德国
2-123-6,5086,Wuppertal,Versatel West GmbH,,,Germany,德国
2-123-7,5087,Frankfurt,T-Mobile Deutschland GmbH,Frankfurt,,Germany,德国
2-124-0,5088,Frankfurt,Viocast Solutions Inc.,Frankfurt,,Germany,德国
2-124-1,5089,Düsseldorf,Telekom Deutschland GmbH,,,Germany,德国
2-124-2,5090,Düsseldorf,Telekom Deutschland GmbH,,,Germany,德国
2-124-3,5091,Düsseldorf,Telekom Deutschland GmbH,,,Germany,德国
2-124-4,5092,Düsseldorf,Telekom Deutschland GmbH,,,Germany,德国
2-124-5,5093,Düsseldorf,Telekom Deutschland GmbH,,,Germany,德国
2-124-6,5094,Düsseldorf,Telekom Deutschland GmbH,,,Germany,德国
2-124-7,5095,Düsseldorf,Telekom Deutschland GmbH,,,Germany,德国
2-125-0,5096,Frankfurt,Mega Satellitenfernsehen GmbH,Frankfurt,,Germany,德国
2-125-1,5097,Frankfurt,Colt Telecom GmbH,Frankfurt,,Germany,德国
2-125-2,5098,Berlin,Telekom Deutschland GmbH,Berlin,,Germany,德国
2-125-3,5099,Frankfurt,Emir Telecom Ltd,Frankfurt,,Germany,德国
2-125-4,5100,Frankfurt,interactive digital media GmbH,Frankfurt,,Germany,德国
2-125-5,5101,Frankfurt,Merkur Telecomservices GmbH,Frankfurt,,Germany,德国
2-125-7,5103,Frankfurt,Level 3 Communications GmbH,Frankfurt,,Germany,德国
2-126-0,5104,Hamburg,Telekom Deutschland GmbH,Hamburg,,Germany,德国
2-126-1,5105,Frankfurt,EAD Telecom S.R.L.,Frankfurt,,Germany,德国
2-126-2,5106,Hamburg,Telekom Deutschland GmbH,Hamburg,,Germany,德国
2-126-3,5107,München,Telekom Deutschland GmbH,,,Germany,德国
2-126-4,5108,K?ln,Telekom Deutschland GmbH,,,Germany,德国
2-126-5,5109,Stuttgart,Telekom Deutschland GmbH,Stuttgart,,Germany,德国
2-126-6,5110,Hamburg,Telekom Deutschland GmbH,Hamburg,,Germany,德国
2-126-7,5111,Frankfurt,Alliance Telecom Ltd,Frankfurt,,Germany,德国
2-127-0,5112,Frankfurt,Express Teleservice Corp.,Frankfurt,,Germany,德国
